,Component_1,Component_2,Component_3,Component_4,Component_5
lh_superiorparietal-rh_bankssts,0.007316452986370877,0.019904713469260083,-0.0048230962301570755,0.012758566126183021,0.051881659846443925
lh_superiorparietal-rh_caudalanteriorcingulate,0.012600392042406454,0.02385191076800724,-0.010174387020886268,0.05324984960081432,0.01333189262158501
lh_superiorparietal-rh_caudalmiddlefrontal,0.005590697406038913,0.024425110912986242,0.0002888046280779338,0.009142288429333444,0.039097628653264924
lh_superiorparietal-rh_cuneus,0.0008712733265337723,0.01110954635416427,0.042893248712060655,-0.03154871195090543,-0.03476573859077402
lh_superiorparietal-rh_entorhinal,-0.0009910452942780094,0.026886900288386008,-0.002300323764300478,-0.0003637658766096416,0.005323957470128263
lh_superiorparietal-rh_fusiform,0.0026519428119414924,0.03764574169920791,-0.01108258337840523,0.013513593840912374,0.044274704782427114
lh_superiorparietal-rh_inferiorparietal,0.0021109007845130988,0.036107181654509095,-0.020279786709147325,-0.008292454437070322,0.029612687479807605
lh_superiorparietal-rh_inferiortemporal,0.0011412247427604375,0.04039045887182449,-0.011710921007817874,0.011459583274710935,0.0441935244930514
lh_superiorparietal-rh_isthmuscingulate,-0.017240021332870205,0.04258387514290507,-0.002283642710971533,0.012076172067525025,-0.008010693017546458
lh_superiorparietal-rh_lateraloccipital,-0.00010021633072655583,0.030907618718430237,0.004989689541722621,-0.012068919239058742,0.014297750540691986
lh_superiorparietal-rh_lateralorbitofrontal,0.017219147449449763,0.021398324651102068,-3.1418642728893094e-05,0.019333352640424222,0.05467326462144653
lh_superiorparietal-rh_lingual,-0.013042295853150277,0.03991430053417929,0.01948270696317421,-0.027966583882318357,-0.017604724558639744
lh_superiorparietal-rh_medialorbitofrontal,0.017501494077593636,0.02702827369418952,-0.027787075792980107,-0.009074368511272727,0.029594239113982054
lh_superiorparietal-rh_middletemporal,0.0003507548622133862,0.03910248097722482,-0.006133024816129836,0.021917359976638476,0.062084969577756416
lh_superiorparietal-rh_parahippocampal,0.010638462866121976,0.01878014120626009,-0.01695155270404571,-0.00016773555367796247,0.006947530700230108
lh_superiorparietal-rh_paracentral,0.01308100897503512,0.014525717124724623,0.014145882905085071,0.03913276808464392,0.02924423373517879
lh_superiorparietal-rh_parsopercularis,0.0008489923651250105,0.026688524312846858,0.0002342474966486087,0.018425954228969886,0.065021680502146
lh_superiorparietal-rh_parsorbitalis,0.011053700337332955,0.025872819759481767,-0.019415236659417773,-0.0035110600876516558,0.03777999460678425
lh_superiorparietal-rh_parstriangularis,0.021195447529473898,-0.0008690486177331166,0.02429004898278061,0.033334409430827945,0.061767859939850386
lh_superiorparietal-rh_pericalcarine,-0.014310852581615092,0.02122535514327493,0.03328856023288927,-0.029351650984683647,-0.012878580502865182
lh_superiorparietal-rh_postcentral,0.004996135958260429,0.030835176451861356,-0.018114863545394252,-0.01094508662676139,-0.00705505687930753
lh_superiorparietal-rh_posteriorcingulate,0.0011197924526857971,0.03595139348471394,-0.015172994850462805,0.03872682784433587,-0.012211822679213552
lh_superiorparietal-rh_precentral,-0.010501959745486227,0.04383868259081385,-0.012735120120028464,0.004780027252794951,0.02199362920012983
lh_superiorparietal-rh_precuneus,0.0012396267690094674,0.031253317113749686,-0.012412793646671213,0.0200183200399707,0.04628889803256928
lh_superiorparietal-rh_rostralanteriorcingulate,0.0337401089530848,0.007613794444728311,-0.011258175288638381,-0.010793943043689396,0.030236382099757108
lh_superiorparietal-rh_rostralmiddlefrontal,0.01930843983412295,0.02135090051466869,-0.014012236134942917,-0.008150177846667479,0.023996978021796095
lh_superiorparietal-rh_superiorfrontal,0.01312716375925692,0.022315762494093512,0.0018454725546558776,0.0023993493474772326,0.03193516305177422
lh_superiorparietal-rh_superiorparietal,0.021553160765717387,0.014225139995760572,-0.012176257968192817,0.0025900137582460215,0.012063361579751266
lh_superiorparietal-rh_superiortemporal,-0.015855735224321165,0.05330971350846129,-0.02140336080917809,0.015294926528821877,0.0708659539006953
lh_superiorparietal-rh_supramarginal,-0.0048823786354723975,0.04408543517842684,-0.021309345442044565,-0.0028835124409994687,0.04035678128743994
lh_superiorparietal-rh_frontalpole,0.03601307696191682,-0.0049114148119943435,-0.018073074130995594,-0.03586010312782145,0.006398879746113082
lh_superiorparietal-rh_temporalpole,-0.0050472205613409675,0.038947453709566315,0.01338519964292529,0.01911026853083344,-0.01727560366919233
lh_superiorparietal-rh_transversetemporal,0.008148833159870179,0.020094742116547146,-0.020864126651449884,-0.010702492227463856,-0.007412613905902405
lh_superiorparietal-rh_insula,-0.0018030908999705298,0.030113726227657733,0.0031816749827519274,0.00877868299402946,0.033482843662735746
lh_superiortemporal-lh_supramarginal,0.013534172592771378,0.020453543914674053,-0.013058256368642416,0.005183708625504357,0.021785025534234056
lh_superiortemporal-lh_frontalpole,0.016669071152274836,0.014718634594494446,-0.015345949765343706,-0.020658310875915076,0.01115086162955529
lh_superiortemporal-lh_temporalpole,0.014970576843530403,0.006566076744375645,0.01995422949899709,0.015916442958661604,-0.051558177338907205
lh_superiortemporal-lh_transversetemporal,0.026393241987370086,0.000893145850691141,0.009526906973422442,-0.006068890381784638,0.004783469348002832
lh_superiortemporal-lh_insula,0.03680815424335217,-0.007862788914197293,0.03549262231123102,0.03135442289397872,0.02859340037517457
lh_superiortemporal-rh_bankssts,0.02837223822856651,-0.0022568153877306624,-0.0018875698267683035,-0.0002466280290862796,0.01135903522615106
lh_superiortemporal-rh_caudalanteriorcingulate,0.007542737175186862,0.034462446373549345,-0.023166261612811333,0.038061687423106776,-0.015138921854247655
lh_superiortemporal-rh_caudalmiddlefrontal,0.013221613366997127,0.028476332047833768,-0.02207100848299651,-0.0027556976710293346,0.026788450636872286
lh_superiortemporal-rh_cuneus,-0.00930690811007916,0.030593068485978068,0.042258653591397216,-0.015055793631263518,0.007919357883092967
lh_superiortemporal-rh_entorhinal,0.016291229779165146,-0.00034857693181514806,0.00351187204095,-0.004961774963731972,-0.0258773210768614
lh_superiortemporal-rh_fusiform,0.035842946294477526,0.00019661859038221945,0.005796189462069744,0.00424560161335839,0.0027857528402774785
lh_superiortemporal-rh_inferiorparietal,0.002595447308814525,0.026608955221947953,-0.010923429982543777,0.013984319631051968,0.03850170077647084
lh_superiortemporal-rh_inferiortemporal,0.0359223602742887,-0.001398973624103045,2.126217797770202e-05,-0.0011969471735424923,-0.0072372300434830695
lh_superiortemporal-rh_isthmuscingulate,-0.0059761569207525305,0.028271939285466268,0.030725186579753275,0.03514220360043459,-0.007373026050736653
lh_superiortemporal-rh_lateraloccipital,-0.007728714668167952,0.03690271857501352,0.013659701888893547,0.005222726981517158,0.049483884812910627
lh_superiortemporal-rh_lateralorbitofrontal,0.028766571078179516,0.00759164808098123,-0.00664769158512176,0.0014228262350201967,0.0056821371425997925
lh_superiortemporal-rh_lingual,-0.009442377453584918,0.04100394251124483,0.03049853695321786,-0.008554127738168939,0.022384069609877103
lh_superiortemporal-rh_medialorbitofrontal,0.007853092488529074,0.02653884553320288,-0.015429906048204904,0.004970109715130463,0.009150964239688805
lh_superiortemporal-rh_middletemporal,0.0400742419043562,-0.014477878437832666,0.01981883276283891,0.03016683405141051,0.027805937563170322
lh_superiortemporal-rh_parahippocampal,0.009967625747628706,0.020061100821483806,-0.009288370207338817,-0.012530447516960594,-0.02238570786224115
lh_superiortemporal-rh_paracentral,0.006779123957626256,0.026052973282799277,-0.018328759266084058,0.0005698440885767386,0.0224591106808758
lh_superiortemporal-rh_parsopercularis,0.013902335800576676,0.02396415759909293,-0.01808830767525353,8.503532384669255e-05,0.01492231333227115
lh_superiortemporal-rh_parsorbitalis,0.002386662280826378,0.028567819838738438,-0.028209564242634027,0.0004314143927839631,0.023321443835267627
lh_superiortemporal-rh_parstriangularis,-0.01394229379302134,0.05055695665616692,-0.04074098488232507,-0.015174993864314573,0.011433657478393556
lh_superiortemporal-rh_pericalcarine,-0.011676475029616214,0.0253612879847322,0.04431901577832209,-0.006260786653231985,0.032391991878576054
lh_superiortemporal-rh_postcentral,-0.003111307822307668,0.03657914308132493,-0.0035144624892999095,0.004129708954176952,0.03215250062057983
lh_superiortemporal-rh_posteriorcingulate,0.016436992596590726,0.019101238032779733,0.004195102212177006,0.0572449555216621,-0.020727380615033354
lh_superiortemporal-rh_precentral,0.008638805525483021,0.03491840278841889,-0.036160504258575366,-0.023253259025070767,0.00885895097614796
lh_superiortemporal-rh_precuneus,-0.0006860269797501063,0.032731224836519704,-0.004553494943777096,0.007764191159267359,0.0385069060007902
lh_superiortemporal-rh_rostralanteriorcingulate,0.05060621158603111,-0.002357274183197083,-0.013338933633021341,-0.00731478906221772,-0.01070765525999521
lh_superiortemporal-rh_rostralmiddlefrontal,-0.00850566174367511,0.038585446947921896,-0.010071546688930426,0.012681104384563878,0.026565632538182813
lh_superiortemporal-rh_superiorfrontal,0.021987562455839542,0.015981978284003735,-0.01665195727452561,-0.003918942754761363,0.00754538351994303
lh_superiortemporal-rh_superiorparietal,-0.020918192079254733,0.05589782413849391,-0.01622898552704542,0.011308511582634892,0.06446120124983025
lh_superiortemporal-rh_superiortemporal,0.028948802601888275,0.0034420070503875994,-0.008506943696840996,0.00566264347987285,0.01090082279140831
lh_superiortemporal-rh_supramarginal,0.01297810346480271,0.02681352044303872,-0.025265894253925412,-0.008146159033234224,0.00877880857708525
lh_superiortemporal-rh_frontalpole,0.015189089269886187,0.016048973892260118,-0.016968386641525092,-0.025702883328213924,-0.0031524649857280745
lh_superiortemporal-rh_temporalpole,0.015658982117407995,0.0067039504078107185,0.025398871119927308,0.024120948755779824,-0.04570567359281283
lh_superiortemporal-rh_transversetemporal,0.017904852171497114,0.012417033329036568,-0.010547664547210926,-0.02134833343511627,-0.008986428239533639
lh_superiortemporal-rh_insula,0.041846466785772723,-0.01227462080827646,0.03472686134732347,0.027989763631984178,0.021136709235324364
lh_supramarginal-lh_frontalpole,0.0345351594253132,-0.005007425793046141,-0.008559166090719323,-0.02474136415627834,0.013395154732706202
lh_supramarginal-lh_temporalpole,0.0063609276866648514,0.024174477041450756,0.013989997404348744,0.018588340017249863,-0.03630075127700128
lh_supramarginal-lh_transversetemporal,0.025096621130365163,-0.004779778107079407,0.007630762941183034,-0.020646586682092162,-0.014568699189561725
lh_supramarginal-lh_insula,0.006407382886360239,0.01693652208897575,0.004261434769440044,0.0029513469450445323,0.008280149327744776
lh_supramarginal-rh_bankssts,0.029687771901908855,-0.00967782828118911,0.00397147613629288,0.006088267634988776,0.014420622971958947
lh_supramarginal-rh_caudalanteriorcingulate,0.005343441652736313,0.027829057983516394,-0.019611059412325178,0.04766140224980278,-0.011695762045726702
lh_supramarginal-rh_caudalmiddlefrontal,0.02882446405333288,0.0016600276106643196,-0.0130360665907653,-0.009927205499903226,-0.004082338547570487
lh_supramarginal-rh_cuneus,-0.0030413514103720682,0.01994175097947773,0.05379454956897498,-0.02491228336047075,-0.0075807549507100076
lh_supramarginal-rh_entorhinal,0.011874033084796365,0.005651132049871696,-3.041924471658131e-05,-0.0068379051842734915,-0.026369261633113556
lh_supramarginal-rh_fusiform,0.028049921098184095,0.0015086791377426894,0.004251172326944005,0.0011930388822922,-0.002737108890248575
lh_supramarginal-rh_inferiorparietal,0.021084688616178807,0.0008288258823609364,-0.0026877527564350676,0.0024589462262471387,0.0011613791817258997
lh_supramarginal-rh_inferiortemporal,0.02873004582318922,0.0015831825497462698,-0.00542869246948681,0.0035506244136283976,-0.007773931159231806
lh_supramarginal-rh_isthmuscingulate,-0.014293972551036043,0.02897165057193237,0.024761629042740315,0.02848614322157421,-0.025007343567914307
lh_supramarginal-rh_lateraloccipital,-0.002464254232977786,0.02652136418430961,0.0222851871184386,-0.013303693915850718,0.02256772255443425
lh_supramarginal-rh_lateralorbitofrontal,0.03607608961867317,-0.008792246853255841,0.0004267481406693038,0.004490903423455769,0.006429742271313957
lh_supramarginal-rh_lingual,-0.008889860837949388,0.03457538693364603,0.03845156442892234,-0.017096046738251748,0.008349567056647928
lh_supramarginal-rh_medialorbitofrontal,0.02166644097322391,0.005291288055961515,-0.010332442898086656,0.0033980701418006047,0.0013254970203641445
lh_supramarginal-rh_middletemporal,0.028866506230936652,-0.003295234121465539,0.0025626805984774667,0.026449380168537432,0.013718046408694078
lh_supramarginal-rh_parahippocampal,0.016116316575300115,0.007661538290169492,-0.0033350974883318537,-0.01015067827572302,-0.030720139607358463
lh_supramarginal-rh_paracentral,0.020342886740990322,0.009760024206421233,-0.002686878177330245,0.0026900984516313137,0.0008210830093918905
lh_supramarginal-rh_parsopercularis,0.024859584766680216,0.0014726176198795438,-0.00248695270692048,0.015312794138206067,0.025271270656605994
lh_supramarginal-rh_parsorbitalis,0.027136185425529095,-0.0007653211346966162,-0.012031258605067137,0.011640736692178605,0.03129950369107325
lh_supramarginal-rh_parstriangularis,0.015639295686007994,0.003423800035244878,-0.004155883533827215,0.011490543372356362,0.01657532755312208
lh_supramarginal-rh_pericalcarine,-0.015586351756081099,0.02956515534518977,0.040075167908371956,-0.023817019443690565,0.013714365611668384
lh_supramarginal-rh_postcentral,0.0050667863952536555,0.026341831219133482,0.003467777831061556,-0.001315486879022455,0.016317536714397708
lh_supramarginal-rh_posteriorcingulate,0.009784332920233679,0.018961890464467994,-0.00017148212894257277,0.057049903757709776,-0.03379067586508222
lh_supramarginal-rh_precentral,0.021556965214052336,0.00725226508423049,-0.015616945326401694,-0.01438812734045978,-0.00047196942556240306
lh_supramarginal-rh_precuneus,0.015891728877535916,0.009443703055850504,0.011845901775375851,0.0028429282482440002,0.014839342361620338
lh_supramarginal-rh_rostralanteriorcingulate,0.04950453750874043,-0.008775289232175954,-0.015064172086375803,-0.012498389921367172,-0.006172000976591727
lh_supramarginal-rh_rostralmiddlefrontal,0.014762351497840918,-0.0001351068418013906,0.013828588079118059,0.025090756851770202,0.01888781830006112
lh_supramarginal-rh_superiorfrontal,0.05144564125530841,-0.026782911259904296,0.012375777393453705,0.010872935839195276,-0.001767660882352421
lh_supramarginal-rh_superiorparietal,-0.010031991070057701,0.04345760436623961,-0.011206343389159865,-0.0031573219235610595,0.04128936863041793
lh_supramarginal-rh_superiortemporal,0.016438665484711887,0.01900228542711507,-0.016840755890893188,0.009767093666693968,0.023528998791296295
lh_supramarginal-rh_supramarginal,0.03076020018696835,-0.0014716673291741015,-0.012028880468990366,-0.0018198991573033297,-0.007642634820238251
lh_supramarginal-rh_frontalpole,0.03492024629939084,-0.0031618519866478587,-0.016057578679346086,-0.0359056764945325,-0.00871172332837959
lh_supramarginal-rh_temporalpole,0.006148741676236035,0.02295344315952455,0.018388278589495502,0.024316215213678515,-0.03480373821707367
lh_supramarginal-rh_transversetemporal,0.01965299313809659,0.004947160384671396,-0.011100251318194159,-0.031723111815429084,-0.02536226524765564
lh_supramarginal-rh_insula,0.01297281819680122,0.011378992193459362,0.006203768168651985,-0.0007892969302487646,-0.0015722121286625308
lh_frontalpole-lh_temporalpole,-0.01840873788749411,0.04381013763096338,-0.0017588368912686359,0.005424364246063855,-0.028933227332247263
