,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
rh_caudalanteriorcingulate-rh_insula,0.002996927720590518,-0.00683197628484895,0.017021534545415835,-0.016115880874984966,0.01855133499207997,0.0005427940890628946,0.03600658155588745
rh_caudalmiddlefrontal-rh_cuneus,0.0536191441523677,-0.019742549404145823,-0.025362651776824965,-0.004735266136054389,0.003175912384855101,0.006074005799265177,0.0039831593773911505
rh_caudalmiddlefrontal-rh_entorhinal,0.007195608832287702,-0.009558084482172692,0.011812038220410817,-0.012203323823489744,0.01913749991382869,0.014711313714811155,0.002556678683018166
rh_caudalmiddlefrontal-rh_fusiform,0.0008415344756396199,-0.011675473122473877,0.03068718993961079,0.029492200254153993,-0.0205085748920766,-0.007414253849448003,0.009911558471186565
rh_caudalmiddlefrontal-rh_inferiorparietal,-0.010780395789068808,-0.03242743013723696,-0.01072273790087796,-0.022095414734965065,-0.008748412409266345,0.021057360982654604,0.022407393737967716
rh_caudalmiddlefrontal-rh_inferiortemporal,-0.00985861514852395,-0.019881095028812287,0.030074298884606113,0.03103363777229265,-0.009171953393685423,0.0008256015414653457,0.013375297826003536
rh_caudalmiddlefrontal-rh_isthmuscingulate,0.018171264005452208,-0.013656280186973329,-0.005113263352640752,0.02448475184029253,0.024761161756638603,-0.039900407207317884,0.011424839042587258
rh_caudalmiddlefrontal-rh_lateraloccipital,0.04311529282104484,-0.010232454119332072,-0.004746285127119331,-0.010797339840330407,-0.022681190272250233,0.005457879213809148,0.02010724847864332
rh_caudalmiddlefrontal-rh_lateralorbitofrontal,0.004250638493124956,-0.010659529680182156,0.01929285385427541,-0.012391989513073496,-0.031393066840628765,0.023790821367465645,0.027120807594713428
rh_caudalmiddlefrontal-rh_lingual,0.05380270507048943,-0.015459452758355263,-0.012535843835508842,0.008903354143186692,0.006160631221329396,-0.009481284020908417,0.016157579744051995
rh_caudalmiddlefrontal-rh_medialorbitofrontal,0.011322382126874518,-0.0047995975633103845,0.02387247923505218,-0.02252843334110334,-0.019522398261624448,-0.0030319802408854007,0.005131427811204477
rh_caudalmiddlefrontal-rh_middletemporal,-0.016441409441034074,-0.026652194321955498,0.00923260265683497,-0.004938408450783284,-0.014144638056053663,-0.009219528131869239,0.015208929140642381
rh_caudalmiddlefrontal-rh_parahippocampal,0.0019656728743120072,-0.00800674428095362,0.019249082078167366,0.01663597976488816,0.018680319157221265,0.02109649761284567,0.04242372454972623
rh_caudalmiddlefrontal-rh_paracentral,0.008151990196071334,-0.009918922667687846,0.022331378360160303,0.004161398603591582,0.0334639289941387,-0.0030892912654442517,0.0008708031551868333
rh_caudalmiddlefrontal-rh_parsopercularis,-0.010296781705359104,-0.022584446498778946,0.005898980028019607,-0.00805261251298589,0.003416247494979982,0.010907110570261346,-0.006585317544011382
rh_caudalmiddlefrontal-rh_parsorbitalis,-0.00681507649353161,-0.017110711788304086,0.021003536562644465,-0.01417003270716463,-0.008218078473689364,0.017543628893612002,0.01333953372355287
rh_caudalmiddlefrontal-rh_parstriangularis,-0.019015997518313957,-0.03625205468556409,-0.0170481161208849,-0.03697748867145522,-0.0008301222306893093,0.010016396877845514,0.012541045422059346
rh_caudalmiddlefrontal-rh_pericalcarine,0.06123980368662196,-0.00782735023207729,-0.024338145229153455,-0.012247745632582682,0.0024050674086761293,0.0004181180325630001,0.01685726938013673
rh_caudalmiddlefrontal-rh_postcentral,0.022468191622635046,-0.017952282494133793,0.0021579524825666918,-0.005747284449880569,-0.004916729741948786,0.0031533708585317313,0.024238630783730473
rh_caudalmiddlefrontal-rh_posteriorcingulate,0.020526778368802547,0.019334734746735093,0.03225636566780631,-0.027752777347318035,0.05033784708606218,-0.026096845938264307,0.01211658739315276
rh_caudalmiddlefrontal-rh_precentral,-0.011409971794771809,-0.03027205153904559,-0.00010223738425783236,-0.0051457228953661486,0.013618362655203987,0.0033458827193702644,-0.008161854153852604
rh_caudalmiddlefrontal-rh_precuneus,0.008603549808850763,-0.026993131893614027,-0.005571139662235238,-0.008763069152762747,-0.0015655016311461733,0.023141987983814123,0.015111925452361542
rh_caudalmiddlefrontal-rh_rostralanteriorcingulate,-0.01772229534572878,-0.018723909714375753,0.03884154616379196,0.025337968888938554,-0.025643019035620118,-0.03514801152497195,-0.017052342305111004
rh_caudalmiddlefrontal-rh_rostralmiddlefrontal,0.008944584744762105,-0.0119483967706976,0.002062278645790571,-0.024571680827338415,-0.008285338544727109,0.010878876098123845,0.01718444018388673
rh_caudalmiddlefrontal-rh_superiorfrontal,-0.0042371262740709004,-0.024807892947935915,0.015843661921538178,-0.01643223134508402,-0.007156438993019668,0.0004658555645713357,-0.01675788569722441
rh_caudalmiddlefrontal-rh_superiorparietal,0.020456006778186056,-0.017587098437673067,-0.003506217229578067,-0.009190420686681789,-0.017826856283204667,0.02165933907695584,0.0351883885550762
rh_caudalmiddlefrontal-rh_superiortemporal,0.004118755510151402,-0.014831610127563186,0.017763508128025945,-0.021426543493121918,-0.02016335577778067,-0.012243804013076865,-0.027828525414387316
rh_caudalmiddlefrontal-rh_supramarginal,-0.015708349030059177,-0.034632739809010715,-0.0024125791541765697,-0.022524419569643517,-0.0019597115383629244,0.011257385446757652,-0.0041970375567622325
rh_caudalmiddlefrontal-rh_frontalpole,0.0016579841493098513,-0.022616851169360186,0.011838955097297169,-0.02139187044370906,0.022146047344537886,0.03614406003100868,-0.012778823989395716
rh_caudalmiddlefrontal-rh_temporalpole,0.01649974530368453,-0.016786899147900203,0.013304339800303478,-0.013031805102054213,0.0362297895081675,8.842770617755309e-05,-0.029022886900238024
rh_caudalmiddlefrontal-rh_transversetemporal,0.01203459798971204,-0.0040736535474963954,0.010233074527367814,0.01180546964124788,0.009862378377091061,-0.025175330130681895,-0.015287720529991592
rh_caudalmiddlefrontal-rh_insula,0.02015589913297285,0.0031721579925150373,0.026767704063726257,0.016258842459971078,-0.015920511849884342,0.012494843419538068,-0.0059364534875022
rh_cuneus-rh_entorhinal,0.03566079979758853,-0.011440895482582111,-0.005383806979919733,0.01060411905258354,0.0069105721162862795,-0.0002276726010514291,-0.01238853403301045
rh_cuneus-rh_fusiform,0.0338458625462022,-0.02864548627059542,-0.011446247273860831,0.023127724091968255,-0.0020598253648205357,-0.004681876075815466,-0.010959446673659385
rh_cuneus-rh_inferiorparietal,0.0531638924934197,-0.01988555789646503,-0.02110038121453277,0.01045095449103858,0.007095072082312118,-0.009930584623064675,-0.014732530956882867
rh_cuneus-rh_inferiortemporal,0.031752979314371585,-0.03341952320131396,-0.01533346159380289,0.041690384206459076,0.023734968609778324,0.009563840650704378,0.007296039405156526
rh_cuneus-rh_isthmuscingulate,0.01255964612976428,-0.030671731538373687,-0.0074546548407922845,0.04097131820005229,0.010007591497240845,0.0071077139359798005,-0.008823384334926377
rh_cuneus-rh_lateraloccipital,0.0036755193420599905,-0.04894579794110343,-0.04310600308968408,0.0051407233738245415,0.022378073445599077,0.01595960797728066,0.005121399404910938
rh_cuneus-rh_lateralorbitofrontal,0.02489179092793176,-0.044856057482700364,-0.024630981884018275,0.013347193022290618,0.0025624654942624373,0.017415389591135953,0.009878898756742966
rh_cuneus-rh_lingual,0.004239921828088739,-0.02481094672548457,-0.01417429409818962,-0.013912232417131918,-0.022175688810453276,-0.012168492201925432,-0.003064664676221766
rh_cuneus-rh_medialorbitofrontal,0.02235507120400086,-0.04270253961889737,-0.01950430273326145,0.04449028625346173,0.015365634597287367,0.008863367831052928,-0.006346766283801178
rh_cuneus-rh_middletemporal,0.03570945698604479,-0.035936945141606745,-0.025651479781186117,0.028811875239763935,0.016928798277161716,0.007011737394222715,0.005950449991084233
rh_cuneus-rh_parahippocampal,0.012882692655720812,-0.038979849837411776,-0.024225024928874902,-0.0024195937340746447,-0.028238719251882066,-0.0026146867712018395,-0.01563792271042298
rh_cuneus-rh_paracentral,0.04325915114752973,-0.01560802044036903,-0.015103662614852794,-0.004570948386678061,-0.005972022596206089,0.0448650059891895,0.04503804001112822
rh_cuneus-rh_parsopercularis,0.03760582770538182,-0.03635968458829172,-0.03938972770950179,-0.002191687882727598,0.0026368675884621824,0.023273431837603165,0.017437098258377404
rh_cuneus-rh_parsorbitalis,0.045694139483986394,-0.019379837672068686,-0.011471501986863574,0.016521203249509127,-0.008746474400459118,-0.005144814265514601,-0.004004023704262091
rh_cuneus-rh_parstriangularis,0.04546459564173698,-0.026990793128594003,-0.02673352007474635,0.011610323120458134,0.004663449167311673,0.014389429965654506,0.010825678643208584
rh_cuneus-rh_pericalcarine,0.01265400432133441,0.00892118535646604,0.01957657511427819,-0.010550996123408006,-0.01541057586106236,-0.009485836024557593,-0.004553070042411505
rh_cuneus-rh_postcentral,0.04912316083003433,-0.0019277752615074876,0.0043256414526039585,0.008156412163282415,0.011739880083456453,0.019258259074230115,0.002482913791909879
rh_cuneus-rh_posteriorcingulate,0.01149022011170628,-0.042895900551211306,-0.018326302269944438,0.007161035832886957,0.01827101496479883,0.009702772980847032,-0.013348248623606914
rh_cuneus-rh_precentral,0.05879382197841442,-0.007305318130593429,-0.01939346069494675,-0.014087504513208839,-0.008281338220703418,0.01848459339210259,0.021827580452167525
rh_cuneus-rh_precuneus,0.04823430879433816,-0.02151725529542958,-0.024364645350160852,-0.014891000890186678,0.002066086408252944,-0.011754866002767555,-0.005768166116547769
rh_cuneus-rh_rostralanteriorcingulate,-0.0015644377026252008,-0.05088201739122018,-0.013915218396953116,0.0510357947462088,0.01660003627528206,0.03420681339286558,0.01801970439944953
rh_cuneus-rh_rostralmiddlefrontal,0.040089970884327364,-0.04069959007191892,-0.03650762603296424,0.0038300457527089796,-0.008321302349448733,-0.002903835106917048,-0.012502007113565396
rh_cuneus-rh_superiorfrontal,0.06297679061008929,-0.013311553615233134,-0.013377650221088114,0.013625903461563026,0.004691515533150884,0.0036328359704231915,-0.006177347394644283
rh_cuneus-rh_superiorparietal,0.05203373389776874,-0.012074971569328045,-0.013135199032044676,-0.0033271870162284267,0.012656618251443057,0.002017430186961419,-0.014213234831347836
rh_cuneus-rh_superiortemporal,0.05411440024217208,-0.012617692518614578,-0.00936969009748815,0.017704017818743156,0.0014520914297706932,0.005137046200467501,-0.011991466383484934
rh_cuneus-rh_supramarginal,0.052178835085623265,-0.02437903919902594,-0.027428908664502098,-0.008224551943559975,-0.01737664233957655,-0.014237020435834517,-0.01353636734047858
rh_cuneus-rh_frontalpole,0.030698796858244212,-0.016495173071833864,-0.002426046374628527,0.012868529207611076,0.005923732905011853,0.014686261799450158,-0.02184357224802728
rh_cuneus-rh_temporalpole,0.030446214642275957,-0.02366758714037322,-0.011845257177047808,-0.006119483207440754,0.029693335835850702,0.00012189400008398071,-0.02645285249944032
rh_cuneus-rh_transversetemporal,0.00764572009683342,-0.03306945012365027,-0.014262552072496071,-0.015886401338597582,0.012529433409557181,0.031867803156248785,0.0028983557415740054
rh_cuneus-rh_insula,0.016160760190729317,-0.042325887984578765,-0.02589529644958207,-0.004460982522055471,-0.017004375246723696,0.014590226013258035,-0.00800731588999245
rh_entorhinal-rh_fusiform,0.0030502071030942524,-0.014749842772448713,0.006808772339130275,-0.008216531327117985,0.01349630973229974,0.007683503876378869,0.006333393430603157
rh_entorhinal-rh_inferiorparietal,0.006400868630878356,-0.0062358194415650615,0.011210973763128037,-0.012992451014079013,0.016991071330118793,0.012373699274003041,0.001091759578200404
rh_entorhinal-rh_inferiortemporal,-0.0003482938099215047,-0.014112658150652732,0.002387374527470387,-0.02392028042375168,0.015120380427423407,0.011821008459426428,0.003091338771939111
rh_entorhinal-rh_isthmuscingulate,0.01114505119875406,-0.021413124276955874,-0.0059015288423134565,-0.004626413538847742,0.016614237017032536,-0.03957713832482852,-0.017996021845357313
rh_entorhinal-rh_lateraloccipital,0.02670261185548847,0.0031824197829586694,0.018519982589350913,-0.007576610774299781,-0.0006361187412694036,-0.004791892284211412,-0.014963226522046147
rh_entorhinal-rh_lateralorbitofrontal,0.00995706241643341,-0.014170855189861484,-0.0010206224248340702,-0.04002422618209126,0.003128931745189718,0.0037272796456649985,-0.0004979044864063653
rh_entorhinal-rh_lingual,0.030622241447033842,-0.016637702095745444,-0.0015680015813226388,0.004256719690368875,0.011695419972450593,-0.0073993208920695415,-0.00620568102191088
rh_entorhinal-rh_medialorbitofrontal,0.01997538622012452,0.0026454883969234256,0.0097153481459403,-0.021851771727279253,0.013683491383895376,-0.0014578701492856919,-0.004320118433813461
rh_entorhinal-rh_middletemporal,0.004494158770655747,-0.0075871560953460915,0.00907744098171466,-0.018072377449368678,0.021914387413923483,0.010258653036336225,0.003413361355509773
rh_entorhinal-rh_parahippocampal,-0.002419457033605433,-0.025364365665362855,-0.0053378077071429865,-0.0008232012404592026,0.02660416340331941,0.005240831572619286,0.01112886674244406
rh_entorhinal-rh_paracentral,0.001781110537628924,-0.015534986530456594,0.011110552035651774,0.0017690956902171975,0.010949624707908718,0.0006126422422402508,-0.008142427426447234
rh_entorhinal-rh_parsopercularis,0.01134739110957963,-0.001258198310470246,0.02047509454743155,-0.006205996790418173,0.024738758925365135,0.007789341092235464,-0.00999392525770822
rh_entorhinal-rh_parsorbitalis,0.015118386781890706,0.002845894604238909,0.010443419709865207,-0.012442495503251425,0.006200221798264967,-0.011110347741800237,-0.013621435752562607
rh_entorhinal-rh_parstriangularis,0.013751681284183803,0.0008751902183534018,0.013046078471179882,-0.012621358424172216,0.013802211086878088,-0.004306443429429664,-0.013892191161631734
rh_entorhinal-rh_pericalcarine,0.03879938797642926,-0.0027584732860259217,0.002140390797001759,-0.0031061348018147856,0.010845477817861923,0.004535933334645464,-0.0020771415792170613
rh_entorhinal-rh_postcentral,0.01331720240937846,-0.007985721293444588,0.013227752757530398,0.006270853074628866,0.012820205301258629,0.008784598595948143,0.0010527826416024582
rh_entorhinal-rh_posteriorcingulate,0.007151770349656142,-0.013328290073654027,0.01022745928632293,-0.05097109230589886,0.03322241555339793,-0.015606518825398766,-0.011055040825751435
rh_entorhinal-rh_precentral,0.006592386041576894,-0.008990308530031034,0.016834741422913337,-0.0041761708661973975,0.021141485894032808,0.01797154724324388,0.0020646258012825794
rh_entorhinal-rh_precuneus,0.010111662308569597,-0.009271933378563088,0.00892194964935514,-0.009130389637051095,0.012920078744321025,0.013195925655490793,-0.002926286390610879
rh_entorhinal-rh_rostralanteriorcingulate,-0.007864410930111422,-0.022827115143112937,0.013406322196657378,-0.010002817388774581,0.011644430638642702,-0.006469053627204897,0.003966537531226857
rh_entorhinal-rh_rostralmiddlefrontal,0.01209661149453364,-0.009152357031856361,0.0010412249489673885,-0.030653830095332076,0.0025074881890923746,-0.012070442893887286,-0.015325425671492442
rh_entorhinal-rh_superiorfrontal,0.005663584305953864,-0.014882352959977458,-0.002152523879172316,-0.026804194721386652,0.00043643425618564044,0.0013059336023452982,-0.004806668137363435
rh_entorhinal-rh_superiorparietal,0.019542058051108254,-0.0010145124858329355,0.01643320845075496,0.0004925447902655349,-0.007513119417349803,0.0071923232117091585,0.004788731672796986
